,希望の丘　遥か彼方　その閃光弾を打ち上げろ,君に触れてる右手が　震える,きっと私はどうでもいい,世界の隅っこでワン・ツー,愛したっていいじゃないか,「ボクがうまく　歌えないときも,あ、それとね　白いおうまさん,知らない 知らない 僕は何も知らない,メーデー　僕を叱ってよ　正直者が夢見たいなら,そうよね　結ばれなくちゃね,量産アイドル一蓮托生　お祭り道化師　恋愛NG,大概は曖昧なイノセントな大災害を振りまいたエゴを孕ませ,,死なない想いがあるとするなら,あともう一歩届かない,,,劈く悲鳴と風鈴の音が木々の隙間で空廻り,僕がずっと前から,有象無象の墓の前で敬礼,,曰く、台湾でジェイ・チョウのコンサート,未来を少しでも君といたいから叫ぼう,暁に染まってく 星空のように,空想 描くまるでグリモワ,僕の歌を笑わないで,「生前彼ト約束シタゾ」 嘯くも死人に口は無し,卑怯の必殺技でもうけてみろ！,ワンコードで視線を合わせて ぶっ飛んだグルーヴが渦巻けば,心躍らせる 飾らない 言葉,i'm gonna burn my house down and never look back,,合理とは真逆のプログラム,いい曲書いてる？ 動員ふえてる？,YO!,甘美なバンビーナ　夢見る少女　そこに永遠があると信じて,,「心配です」と不器用な顔　隣人なんかには解んないさ,君に教えてあげるわ,,ツービート、泣きそうな 嘘が嫌いな青少年にも,随分大胆な夜遊びね,明日も　おんなじ　わたしが　いるのかな,,,,愛を謳って雲の上　濁りきっては見えないや　嫌　日に日に増えていた後悔を,,ah... 回って　回って　回り疲れて,灯籠の咲く星の海に心臓を投げたのだ,大好き,叱られても せかされても,,Just be friends Just be friends...,ああ、あたしの全部に その意味はあると——,ウェルカムトゥザファッキンサーカス 脳内はパリラパリラ,,,,オー・オ・オー！宇宙の果てから,「これそんな良いですか・・・？」 つまんないよ 解らないよ,陽炎が揺らいだ 「忘れないで、さぁ、進もう」,嗤う ひとり 祈れ 導きのままに,ワケがないでしょ！,,,,,,,「秘密ヲ…」 「教エテアゲルヨ…?」,錆びたロジック 「今一度」を焦がれる,移ろってく メトロポリスと,笑ってよ 背を向けたら,「馬鹿な事だ」,,嬉しいとか気持ち良いとか,意気地なし 怖かっただけ,,抱き寄せて 歪んだ体 埋めるのはあなたしかいない,とろけて とけてイキたいの,行き場のない愚者のメロディー,,離さないでよ！ 眼差しを,キミは今からアタシの息を吸って生きてくの,ホップステップ ジャンプ&ジャンプ,あぁこれでお別れなんて そんな 君の声も,私の目もそうなっている様で,おぉでぃしょん 審美眼も老眼になって,踏み潰される未来を 反対車線で見ていた,アイマイにしたいのさ,強い瞳僕の凍った 仮面ごと撃ち抜く,波打つように揺れる摩天楼,Zを信じて生きれば善い？,あなたの 初めての音は…,,君の笑う顔を描いて,ルルカリリカルラ リラルララ 変わりゆく世界は,ボーマス会場ではリンちゃんにルカコスしてもらいたい。
,,高鳴る胸　はんぶんこの傘,世界の温度が溶けていく,ちょっとクラッとしそうになる終末感を楽しんで,縛り　誰も　触れないよう,一緒にいてくれた・・・　そばにいて、励ましてくれた・・・,決まってるでしょ？,君はもう子供じゃないことも,メーデー　僕を裁いてよ　最後まで甘えてしまうのは,そうじゃないと楽しくないわ,子悪魔メイクで触覚生やして　3時のおやつはマカロン食べます,どうにかこうにか現在地点を確認した言葉を手に掴んだようだ。,半径85センチが　この手の届く距離,それで僕らは安心なのか,,バケツ被った猫が泣く　一人また一人消えて行く,「もう良いかい？」,ワザとらしい陽炎が「夢じゃないぞ」って嗤ってる,思ってる事を話そうか,そうメルトショックにて生まれた生命,いつまで経ったって僕達は,それは行かなきゃだめだ（ところで）,〝今日の日をいつか思い出せ未来の僕ら〟,哀しみが苦しみが消える,サーチライト 避ける浮遊機,,,お約束はいらない　やりたいようやるのさ,冗談じゃない 見えるはず そのハイエンドの風景の隙間に,電子音で伝えるよ,and never look back,「君が死ねばいいよ　今すぐに」,知りたい 知りたい,「知名度あるけど人気はそんなにないから色々大変ですね。」,あ らっつぁっつぁ,,散弾銃とテレキャスター　言葉も無いよなアンラッキー,悲しそうなフリをしないでくれ,夜の扉を二人で開きましょう,"""ガレキの あめだま ふってきた""",そう、もう同じ様に ちゃちな「理想」がインプットして,世界一無害で尚且つ傍若無人なゴミにはなれたでしょう,無愛想で無口なままの　カワいくないヤツ,昨日の僕に出会うまで,さー、さー、密告だ！先生に言ってやろ！　はい,何の為に生きるのか,語って夜の群れ　許し合って意味もないな　否　哂い合ってさよなら,「ほら僕の服を貸してあげる」,ah... 息が　息が　息が止まるの,もう声も出ないから死んだふりなんてどうもなかったのに,,（カバディ、カバディ・・・）「うわあぁ！」,全智全能の言葉を ほら聞かせてよ,,,グッモーニンミスタークレイジー 気分はどうだい,心配性の 彼女は焦る 闇が彼を隠しひとりきり,降りしきる雨の中 止まるべき錨を捨て,ワンタッチでリッチなビッチドロリッチ,オー・オ・オー！あなた 侵光系！,散々だなぁ 消えたいなぁ 声にならずに,もどかしさに何度でも 明日を夢に見ていた,,,幸せですか？ 義務ですよ？ 果たしてますか？,僕がここに忘れたもの,卒業証書には書いてないけど,ダメダメ そんな人生,トントン これで御相子おあいこって,あなたのための あなたのための,「「時計ヲ見テゴラン…☆」」,,君の名に花束を,ここで 永遠に眠るわ 二人が出会った日の夜明けに,,ポロポロと落ちる涙が 今日の僕の耳に届いたよ,所詮それは自己満足,思い出になるなら このままで構わないって,,そうでしょう？ わかってるくせに 境界線とっくに越えてる,,再挑戦・転生・テレポーテーション,,僕達はもう 止まらないよ,言葉はもう唾液で錆びついた,ネバネバギブアップ 1 2 3 で優勝！ （おっけー！）,,物語の中なんかじゃいつも怖がられる役ばかりで。,恥の多い生涯なんて 珍しいもんじゃないし,機械仕掛けの世界を抜けて 木の葉の落ちる未来の風景へと,嫌いになってしまえたら 成功,,紛れもないこの声はどう聞いても,,知らない曲とか 街の音に,,嫌だって この目をつむって,キラリ嫌いだらけ だけれど ぬくもりも感じて,しかし、強烈な違和感を発するぺったんこな胸に無意識に目がいってしまい、
,環状線を走り抜けて　東奔西走なんのその,手を伸ばせば届く距離　どうしよう…！,,,これも運命じゃないか,喜ぶ顔が見たくて　ボク、歌、練習したよ・・だから」,迎えに来て,慣れない他人ひとの手の温もりは,,ねえ　私と生きてくれる？,,,いつの日か回り疲れた時は　側にいてください――――――,過ぎたことは望まないから,こらえた涙があふれそうなの,今更どうしようもないこのゲーム　さあ何処にも行けないな,「もう少し、もうすぐ何か見えるだろうと。息を止めるの、今。」,眩む視界に君の横顔、笑っているような気がした,姿は見えないのに,この井戸が枯れる前に早く,ぞんざいな催眠に酔っていて,みかちゃんしれっと言ってるけど海外だよ？,,,「まだあなたは全てを知りたい？」,海中列車に遠のいた,や や や や 嫌 嫌 嫌,もう誰にも負けたりはしないよ,,,,,ねえもっと 付きあって！,はっきり言うなよ 匿名アイコン,や りびだびりん,頑張るだけ損じゃん　なんとなく察しちゃうじゃん,満身創痍　ゲームオーバー,朦朧、今日も不自然でいよう　昨日のペースを守っていよう,,プラスチックでできたカサ さそうよ,心臓を飲み込んだ それ以来気付いたんだ、僕らは,,,,さー、さー、密告だ！先生に言ってやろ！,ボクは野良猫に話しかけた,,「これを着てすぐお逃げなさい」,,僕もきっとこうで良かったのに,たたかうのよ ハートを撃て,ダッシュで結果 求め過ぎよ,脳みそ以外 もういらないと,気づいたんだ 昨日の 凪いだ夜に,ねえ、愛を語るのなら 今その胸には誰がいる,ただ 本番はここからです,限界少女 その手を伸ばす,人生は「コウカイ」という名の船旅だ,とろとろに溶かして愛 need you?,,「嫌だ。涙が出ちゃうよ」 そんな言葉で ポケットを埋めた,戻らない、先のある世界へ 「僕たちで変えよう」,気づいた 代償,「好き」をもっと 信じるのさ,幸せじゃないなら…,全て君がくれた宝物,人を信じ人を愛して学んだ,耳鳴りが 邪魔するんだ,埋まらない時に篭っちゃって,愛しき制度 優しい義務化,,忘れないでね わたしの声を,,さようなら 目を閉じたら,あぁ、なんだいなんだい　もう溜らないね,"""ほら、大丈夫！キミの心はちゃんと僕が見てるから""",そういうのって投げ捨てちゃって,それは本当なの？,,,どんなアピールも意味ないし 気づいてくれないけど,何回だって 重ねて逝くんだ,,魔法が解ける それまで,,,ねぇ,そんなこと知っている訳で。,大丈夫だよ,君の目で,,今も耳にあなたの吐息が,聞き飽きた自分の声だ,ドット包囲網をかいくぐり,ワクワクしてますか？,,第三宇宙速度で揺らいだ,,「も、もう着替えるっ」と逃げ出そうとするリンちゃんを必死にフォローしたい。
,少年少女戦国無双　浮世の随に,,あなたと私でランデブー?ランデブー?,パッとフラッと消えちゃいそな,消える　消える　とある愛世あいせ,,わかったらかしずいて,ただ本当に 本当に 本当に 本当のことなんだ,亡霊だって知るんだよ,,スラップベースの刻みに合わせてハラキリ　フジヤマ　ゲイシャが唄えば,どうして尽くめ の毎日 そうしてああしてこうしてサヨナラベイベー,,確かに埋まる形をくれよ,今下を向かないで,,,,言葉だけ見えちゃってるんだ,ここを出て行こうぜ,どうしようもない位の驕傲(きょうごう)を,,,心ごと体ごと 全部脱ぎ捨てたこの魂,,涙なんて　なんて,,,さぁどうだい この暑さも すれ違いそうだった価値観も,好きになる事 理屈なんかじゃなくて,AND NEVER LOOK BACK,本当だって良いと　思えないの　アタシはまだ弱い虫,,はっきり見せない 実写のアイコン,らば りったん りんだん,生まれた時にさ、配られていた手札が,目に見えて嫌そうな感じですね？,君の温度を忘れない様に,（カモーン！！）,ココロ サビついて しまわぬように,,そこに僕がいない事,あの夢にきみが出てきたときから,,チュルリラ・チュルリラ・ダッダッダ！　はい,猫は何も答えずに,,「大丈夫　僕らは双子だよ」,Ah 変わって　変わって　変わってゆくのが,君がずっと遠く笑ったのだ,手段なんて選んでられない,（カバディ、カバディ・・・Fight!）,"why not, I don't know",落ちた花弁 拾い上げたとして,こころのはこを抉じ開けて さあ、生き写しのあなた見せて？,,,,誤算過ぎた僕のエラートラップ,ナーナナナーナナナーナナナーナ,,,答えに 隠れた,何度転んでも キミは キミの,,形のないものだけが,泣き 笑い 喜び 怒り,ああ、誰かしらそうやって,完全主義はスモーキーに,満足ですが、中には「NO!」と声を荒げる,娘は怖くなり 秘密の部屋に逃げ込む,次元も越えて 飛ばすシグナル,いつか見た夕焼けは あんなにキレイだったのに,,くすんだ心を　舐るのは,,いいんじゃない？って思わせて,,,後悔は死ぬほどしてる その分だけ快感を呼び覚ます,アタシが寂しい時だって,終わりなき愛の隨に さあ,,繋いでいてよ 手を,ねえ君は今さら僕の息を吸って,（そいやー！ それそれ！よっ！あそれ！はーどっこい！）,,,,,バイバイをしたいのさ,突き刺さるの遠い夢,,レジスタンスらを一斉掃射。,,,君に何も伝えてないのにな,ありのままの自分で,
,,想いよ届け　君に,あらま飛んでったアバンチュール?,次の瞬間を残そうか,,---サヨナラ---,手を取って「おひめさま」って,,空白だって知るんだよ　ネェ,背伸びをした長いマスカラ,思わず女子会　飛び入り参戦スイーツ目当てでツイート控えめ,現実直視と現実逃避の表裏一体なこの心臓,,,止まってしまう,パッパッパラッパパパラパ　がなる売女暴言の目,もう一回、もう一回。,何度世界が眩んでも陽炎が嗤って奪い去る。,僕が知らないことが,,ずっと 匿っていたんだ,まじで…。エンジンかかってんな（みかちゃん）,,無くしてた熱情が 指先から流れ出した,エイリアン わたしエイリアン,,かって嬉しい花いちもんめ 次々と売られる可愛子ちゃん,ああ　僕らの勇者「うろたんだー」,「悪くないかな」 目を開き、手を取り合ったら,「こじつけ」なんて いらないんじゃない？,,コントラクト会議　アタシはまた　キミの中に堕ちていく,ダンスロボットダンス,いい歳こいて自意識まだ BOY,れんらんどぅ,弱かったら終わりだって　先なんて知れてるって　覆せやしないって！,,,,,「単純に理想叶ったとして、,誰も気づいちゃいないでしょう,素直じゃないの　だって,胸が痛いから下を向くたびに,チュルリラ・チュルリラ・ダッダッダ！,ただ見下した眼でボクを見た,,「きっと誰にもわからないさ」,Ah 怖い　怖いだけなの,,スカートひらり見せつけるのよ,,近未来創造 明日の傷創 ただ揺らしてよ,,あたしが愛になれるのなら 今その色は何色だ,ノイズが混じっている,「ほらね、君も素敵な色を隠してた」,遮るものをあげるならば,なめないで ここは限界突破ラブゲーム,ナーナナナーナナナーナナナーナ,・・・こんなんじゃもういけないね 歓声が聞こえてるでしょ？,「思い出して、終わったって 秘密基地も、冒険も」,さよなら 愛しき日々,やり方でいいのだ！,絞首 斬首 銃殺 釜ゆで 溺死 電気,時の中で色褪せないまま,僕らみたいに青く青く晴れ渡る空,叱ってくれればよかったんだ,孤黙こだまする声に目眩とモノトニー,馬鹿も居るのです,重たい扉を開けたら其処は…,ヴァーチャルだなんて言わないで,恋なんて呼ぶには 穢れすぎてしまったね,ラララ…,小さな命に取り付き,今、キミは向かう明日へと,,ありがとう サヨナラ いつかこんな時が来てしまうこと,,狂いだした私を止めて 一瞬でラクにしてよ,逢いにきて！,,,手を！,「大好き」だなんて言ってみせるけど,,あの日願った言葉がもう 耳に染み込んじゃって,トントン、と響きだしたノックの音は初めてで,好みによって パーツいじって,嗤う日差しはどこかに消えて 8月は何度でも過ぎ去って,僕でいたって 楽しくないんだ,ステンドグラスごし光る月が,「あの丘を越えたら20秒で,無言圧力、数の暴力,初めての言葉は ありましたか？,,回る この地球儀だって,,(＾ω＾≡＾ω＾) おっおっおっおっ
,千本桜　夜ニ紛レ　君ノ声モ届カナイヨ,,足取り歪んで1，2，1，2,くるくるくるくるり　回る世界に酔う,,,,やめない やめない 君は何でやめない？,,いい子になるよきっと明日から,二次会　焼肉　五反田,どこかに良いことないかな，なんて裏返しの自分に問うよ。,,失った感情ばっか数えていたら,未来を生きていたいんだ,パッパッパラッパパパラパ　ブザー蜘蛛の仔警報灯,「私は今日も転がります。」と、,繰り返して何十年。もうとっくに気が付いていたろ。,あるだけで気が狂いそうだ,ねえねえねえあなたと私でランデブー？,,ここはとにかく便乗して頑張るか,,恐れずに求めれば それは未来を変えるRevolution,あなたの心を惑わせる,取り去ってしまってよ　行ってしまうなら,最後に残るは下品な付子 誰にも知られずに泣いている,,案外チープな言葉も 「合い言葉だ」って言い合える,,WHAT THE HELL'S GOING ON?! CAN SOMEONE TELL ME PLEASE--,本当だって良いと　思いながら　「嘘であって」と願うのは,もーいいかい？,,まば りっばっばー ばりっばり,"「あ""ー！もーっ！ギターッ！！」",散々躓いたソレは　もう一回を諦めた,叶わない夢を願うのならいっそ掠れた過去を抱いて,ルカルカ★ナイトフィーバー,ヒナタボッコのてんしに オハヨーハヨー,一人ぼっちじゃこの世は生きていけない」,そもそもいない方が,,君がまた遠くを征くんだ,チュルリラ・チュルリラ・ダッダッダッダッダ！,,,,もうやめた　ここで君を待つのは,,君の視線奪ってみせるの,”常識” はいつまでも 大人達のスラング,縫い目の隙間を埋めておくれ,また咲き戻ることはない そう手の平の上の小さな死,孤独なんて記号では収まらない 心臓を抱えて生きてきたんだ！,おつむハッピーで狂ったキツネはキックアウト,,心と道徳、法律か,,ナーナナナーナナナーナナナーナ,夢見てた風景に 気付いたらもう出会っていて,あの日に迷い込んだ 話の事も,戻れないのは 僕だけでいいから,照らし出して！ グリーンライツ,火あぶり 生き埋め 薬殺 石打ち 鋸 はりつけ,,,,,,「「Jesus、jesuS!!」」 棺の山だった,あなたの音に まだ愛されていたい,そして 血が流れて 世界が灰になった後で,,目を埋め込む,両手を振って「また明日ね」と,もうぶっ飛んじゃったら良いでしょ,わかってたはずだわ なのに,,,,愛や厭,,,それならもういっそ ボンベのように一生,ずっと憧れた 明日の先を駆けて,気持ちも切って「バイバイバイ」,緊張なんてものじゃ足りないくらいで。,愛を与える ビジネス知って,「また来年だね」と笑いあう そんな未来なら？,大概にしたいのさ,君にかぶせたベール,その意味を嫌でも知ることになるよ。,自由は既に亡くなった,あなたの 初めての言葉,,落ちる 空の雫だって,,
,此処は宴　鋼の檻　その断頭台を飛び降りて,お願い　時間をとめて　泣きそうなの,,,,「いやっ・・・まだ・・・歌いたい・・・歌いたいよ・・・」,べつに,見つかれば殺されちゃうくせに,足りないものを望んだら　僕じゃない僕に出逢ったよ,今だけ私を許して,ググって情弱ウイルス感染　薄型ガラケー2年で解約,自問自答，自問他答，他問自答連れ回し，ああああ,,あなたがくれた声もいつか　忘れてしまった,わかったの　思い出して,パッパッパラッパパパラパ　あれはきっとパンダヒーロー,少女は言う　少女は言う,こんなよくある話なら結末はきっと1つだけ。,ぶら下がった感情が,すでに廃れた砂漠で何思う,昨日(さくじつ)の宿題は,六万数千の旅費も（安くない）,,こころKnock Knock Knock,瞳に映らない引力に,君はここに戻らないで,(相談しましょ そうしましょ),僕らのために今　勇者は立ち上がる,少しだけ前を向ける,時代のせいと 諦めたらそこまで,WHY I'M SWITCHING FASTER THAN THE CHANNELS ON TV,弾き堕した結果　アタシがまだ　弱虫モンブランだったから,ダンスロボットダンス,ぶっちゃけどんだけ賢く あざとくやったって,ばりり りびりび りすてん,,転がりつつも勘違った　そこでアンタが笑ってたんだ,覚めない夢を見よう　当然の様に閉じ篭って,あふれる想いはFor you,ミズタマダンスのそらに オハヨーハヨー,「それも嘘？」 「いやいや、本心だよ？」,当たり前でしたね,全然つかめないきみのこと,,,飲めもしないコーヒー飲み干して,,僕は王女 君は逃亡者　運命分かつ 悲しき双子,僕が壊れてしまうだけだ,,,無意識の宇宙から 君に届くサイン 「ハイ！」,,僕らの時間は止まったまま,,そんなのはどうでもいい さらに音量を上げてくれ,深海少女 腕を引かれる 歌う祝福のマリンスノー,お高い壁も遠回りを,加速しちゃって やばおぴ加減最高超なのを見せてやれ！,ナーナナナーナナナーナナナーナ,「散々」なら変えたいな 一人じゃないよ,独りぼっちが集まった 子供たちの作戦が,,立ち向かう未来を,好きなのを 選んでね♪,透通る波,教室の窓から桜ノ虹,ダメダメ こんな人生 累計これまで何兆年？,Knock knock! Let me go in and get the ace,納めましょう妄想税,,,僕は今でも ふいに君を思い出すんだ,,,その背中めがけ「頑張れ」と,一体どこに不満があるの？,ありがとう サヨナラ？ 体が震えてる,,傷口から溶け出したものは 愛情それとも Ah...,全然アタシに興味ないじゃん,,,ひとつだって残さない,僕が吐く言葉吸って息絶えて,予定調和なんて昨日に置いてきてしまおう,何を欲しがったんだっけ？,ねぇねぇ、突飛な世界は想像しているよりも,過ぎた時間と この瞬間と,期待ハズレの世界の隙間 予報外れの雨が降ってきた,もう… もう… もう…,,疑わないで、耳を澄ませたら20秒先へ」,,言えずにしまったり 言わなかった,,触れて 触れて 触れて 触れてしまった,,朝起きるといきなり成長していたリンちゃんに、
,,でも嬉しくて　死んでしまうわ！,ああ、吐きそうだ,傍観者だけの空間。,,,わがままなんて言ってないんだから,雨上がりに忌いみ子がふたり,それでも前に進んだの　クラクラしちゃう夜も,黒いレースの境界線,（※暗証番号をもう一度お確かめください）,ただ本能的に触れちゃって，でも言いたいことって無いんで，,,バイバイもう永遠に会えないね,強く　強く　信じるの,パッパッパラッパパパラパ　さらば一昨日殺人ライナー,言葉に笑みを奏でながら！,繰り返した夏の日の向こう。,綺麗なのか汚いのか,今だパッパパッと飛び出せマイヒーロー,相変わらず 解けないや,それでは再見バイト探さなきゃ,,不思議Trick Trick Trick,気づいてよ わたしは,,,卑怯の限りを尽くして　勝ち進め,,踏み出さなくちゃ 何も始まらない,I'M black THEN I'M white NO!!! SOMETHING ISN'T RIGHT!!,,まーだだよ,10年後にメイクは落ちてんだよ,れんだんどぅ,,,「それじゃあ、明日も見えないままですよ？」　それならそれで良いさ,限りあるこの時を胸に刻んで,マーマレードのだいちに オハヨーハヨー,崩れそうな脳が『NO』で満ち満ちていく,,全然しらないうちに,夢を見たい僕らを汚せ,わたしひとりだけ生き残るため！,曇り空を見上げたんだ,,君を悪だというのならば　僕だって同じ 血が流れてる,,,迎撃用意 戦況は未だ不利なのです,ビビビビビ・・・,もう何も無いよ 何も無いよ 引き剥がされて,,ドッペルもどきが 其処いらに溢れた,,深海少女 もっと知りたい 心惹かれるあの人を見つけたから,したならば ほら こんにちは,駆け引き上手な僕がルール 狙い撃ち君をプラマイプラスで,,さぁ かっこつけないような言葉で,また今日も廻り出した 「また、何処かで。」,イカサマライフゲイム 雁首揃えたジョーカーは,きっと いつか キミを照らすまで,,何度消えてしまっても,ゆめのひとひら 胸奮わせた,寒い寒い 近寄んないで 答えが喉まで来ているんだ,You’ll paint your face with tears that don’t feel the same,皆様の暮らしを豊かにするために,「あらあら…」 「見てしまったね…」,覚えていてね わたしの声を,,,あぁ、君に宿っちゃったんでしょう？,聞いたことある声で叫んだよ,いっそこうなったら逃がさない,もうすぐ列車が来るのに,,,どこがダメなの？ 教えてよ（Yeah!),頑張った,,全てを取り戻すだけさ,,ずっとかかげてた それはすぐにつかめない,塵も積もって 何年間,実に簡単にドアを開けてしまうものでした。,残り時間が 深夜混ざって,その時に その時に,,ドレス膝で裂いて ティアラは投げ捨てて,,ハガネに撃ち込めよと鴻鵠の警笛,言葉は 少しさみしそう,,僕だってわかってるよ,,どう接していいかわからずに食事中も言葉少なになり、
,千本桜　夜ニ紛レ　君が歌い僕は踊る,,私の全部受け止めて,レースを最終電車に乗り込んで、,,---緊急停止装置作動---,でもね,夕焼けの中に吸い込まれて消えてった,足りない僕を愛してよ　 EGO－MAMA が僕を育てたの,守る人は今日はいません,,痛いんで，触って，喘いで，天にも昇れる気になって，,,何故かそんな気がするんだ　そう思えてしまったんだ,,,,,,どうか迷える我らを救いたまえ,過不足無い 不自由無い 最近に生きていて,,,奇跡は起きる（Wow Wow）,,空中散歩と四拍子,やい やい 悪戯しようか,きれいごとはいらない　要は勝てばいいのさ,少年少女 前を向く 揺れる炎天すら希望論だって,,MY ENEMY'S INVISIBLE， I DON'T KNOW HOW TO FIGHT,君が入ってる　繰り返し果てる,ダンスロボットダンス,,やば りんらん てんてだん,……わかっているんだ　言い訳だって　手札なんて自分次第なんだ、って,ワンマンライブ大成功　祭りの後のセンチメンタル,つまらない日々を殺す様に手を染め、『一人』を選ぶから,,メモリのなかのキミは オハヨーハヨー,,大嫌い嫌い嫌いな僕を　覚えてますかルンパッパ,こころ奪おうとしてたのは,さらば　昨日夜に咲く火の花,,今のボクに何が出来る？,,,Ah 回って　回って　回り疲れて,,恋は盲目 君の口づけで目が覚めるの,,糸屑の 海へと この細胞も,思い出すよ 初めて会った季節を 君の優しく微笑む顔を,挙句の果ての今日 ライラ ライ ライ,エビバリ,,,引き返せない二人だけの秘密 意外とありかもなんて,大体のダンスは 星が光り標となるのさ,,,嗤う やがて 未来予知は訪れる,,ハイハーイ！,砂の城を僕は君と残すだろう,出会いの為の別れと信じて,カイバ先生カイバ先生 掻き毟った手の中に,Now Heart Reinforce’s up to end this game,,「Danger!！ dangeR!!」 「怖がらないで？♪」,あなたがくれた この身すべてを,誰もいない 枯れた世界で,,目を合体させる運命がさ,同時に駆け出すピカピカと,だからね、ほらね、覚悟して,それは今になって 私を苦しめる,,後悔は死ぬほどしてる その分だけ快感を呼び覚ます,やっぱりアタシに興味ないじゃん,どうしようもないその我儘,,魔法が解ける それまで,,宙を舞って踊るように 思いっきり楽しめばいい,僕が 君が 僕が捨てちゃったんです,,,,あれやこれや言いました どうか探してみせて,見つめあう瞳と瞳が 火花を放つ,交差点は当然大渋滞,肩越しに響く矩形波なる断末,,,,,ピンクのお茶碗とか使わせてるのが何故か申し訳なくなりたい。
,此処は宴　鋼の檻　さあ光線銃を撃ちまくれ,メルト　駅に着いてしまう…,ああ、その両手で,「全然良いこともないし、ねえ、この手を引いてみようか？」,,,少しくらい叱ってくれたっていいのよ？,,きみには僕が見えるかな　孤毒なピエロが,越えたらどこまでいけるの？,手招きされて尻尾振ってる従順な子犬みたいな可愛さは最初から求めてないから,どうにもこうにも二進も三進もあっちもこっちも,,涙が出るんだ　どうしようもないまんま,そうよ,壊して回れブラウン管　さらば一昨日殺人ライナー,「もう良いかい？もう良いよ。そろそろ君も疲れたろう、ね。」,バッと押しのけ飛び込んだ、瞬間トラックにぶち当たる,僕にはまだわからず,,でもどうして 僕達の胸元の塊は,『すみません、お嬢さん』（小姐）,,Freely Tomorrow,エイリアン あなたのエイリアン,僕は僕は僕は,やい やい 踊れや踊れ,もう誰にも止められはしないよ,思い出し 口に出す 不可思議な出会いと別れを,「ゴメンね夜遅く 寝るところだったでしょ？」,WHAT THE HELL'S GOING ON?! CAN SOMEONE TELL ME PLEASE--,それに応えよと　アタシは喘ぐの,もーいいかい？,Boys be ambitious...《はいはい》,でんあろ わらば りんらん,いつまでユメに逃げてるんでしょ？　そろそろおはようの時間だろう？,満場一致解散だ　此処で一度裏返そうか,,ルカルカ★ナイトフィーバー,,「オーマイダーティ！もっと聴いて！」,知らん知らん顔して　楽しく生きるのやめてくんない？,わたしのほうだもん×××,,さァ！さァ！密告だ！先生に言ってやろ！,それすらわからない,,むかしむかしあるところに　悪逆非道の王国の,Ah 息が　息が止まるの,,,ビバ！ ビバ！ ハッピー (chu lu chu chu),そうボクいないよ ボクいないよ 投げ捨てられて,今を過去に押しやって 二人傷つく限り傷ついた,心失きそれを 生み出した奴等は,現実逃避に縋れ 縋れ,この海を出て 今飛び立つの,「アイ」とはなんぞと問われれば,気付いた？罪作りラブポーション 一切合切とめどないギガンティック,"未体験なステッポで HA,HA,HA,HA,",あぁ、なんだかいけそうだ！ 心臓が弾けちゃうほど,「涼しいね」って言い合った 夏空は透明だ,最後の通達 いやに明瞭で憎らしげ,堪え切れない夜には隣で泣いていいよ,さあさあ、みなさん 幸せだけが満ちてまーす！,そこに光を集め,手を振り返そう 忘れないで,見っけちゃった 見っけちゃった,You’d better give up and throw your MP5 away,叶わないよ 払わなきゃ,「Where are you goinG??」 「どこに行くのです?」,言の葉と初の音が交わる,悪戯の 意味を知ったよ,,君がこの悲劇の「女王」なんだ,光る心を乗せて,,,,狂いだした私を止めて 一瞬でラクにしてよ,携帯ばかりいじってさ,叶えた先にある謎自恋魔,,繋いでいてよ 手を 手を,,ジャジャジャ ジャン （ジャン♪）,,目を塞ぎうずくまる姿にその人は驚いて,咳が酷くて 水飲み干して,例え未来が書き換わっていても あの目は,ウソと本音の間 上手く隠しといたんで,孤独な魂が炎あげ惹かれあう,もう老若男女は関係ない,アルカディアの鐘がなる日は来るのだろうか？,やがて日が過ぎ 年が過ぎ,,嘘だった 触れないでいた,,食後、お皿洗うねとか言われても
